"view_count","description","title","url","created","image_url","type","id","owner_id"
0,"IASC global cluster list page on humanitarianresponse.info","Global Cluster List","http://www.humanitarianresponse.info/coordination/clusters/global","2015-01-21T15:52:29.398322","http://docs.hdx.rwlabs.org/wp-content/uploads/hrinfo-coord-clusters-global.jpg","visualization","8ccfc849-c5ea-4252-97d9-1375c43c5190","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
4,"The Map shows location of Military and prison health facilities in Kenya","Military and Prison Health facilities in Kenya","http://cdb.io/1LgRuEr","2015-01-28T11:29:32.120572","https://www.dropbox.com/s/6yfpujrpw3pl26e/Military_prison.PNG?dl=1","visualization","cbe46b16-04ce-4443-a9c1-107d2e3db67f","e780fabb-29f0-4c65-92a9-ed8896f7faf6"
0,"Unplanned explosions at munitions sites (UEMS) are a significant safety concern for governments and a major security challenge for the international community. The Small Arms Survey has documented more than 500 such incidents over the 35-year period from 1979 to 2013. 
This Handbook contains analysis of this data, with many helpful tables, figures, maps, and annexes. It serves to supporting best practice and effective stockpile management, promoting the production of better data capturing and record keeping, and serving as a reference tool and a training tool. ","Unplanned Explosions at Munitions Sites (UEMS): Excess Stockpiles as Liabilities rather than Assets","http://www.smallarmssurvey.org/fileadmin/docs/Q-Handbooks/HB-03-UEMS/SAS-HB03-UEMS-Handbook-full.pdf","2015-01-26T18:01:22.207269","http://www.smallarmssurvey.org/uploads/pics/SAS-handbook-3-UEMS-preview_01.jpg","paper","2a7a16ef-3b86-4ebb-aeb8-6c3d62510dc2","bf5a74f6-ea35-43dc-90d9-d08171d55220"
2,"This map illustrates satellite-detected damage and destruction in a portion of the city of Ramadi, Al Anbar Province, Iraq.","Damage Assessment of Ramadi, Al Anbar Province, Iraq","http://www.unitar.org/unosat/node/44/2153?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","2015-01-26T18:09:32.295016","http://maps.unosat.org/IQ/CE20140613IRQ/UNOSAT_A3_RamadiDamageAssessment_Landscape_Defopt.jpg","paper","12297de9-2dde-4fc0-914d-a1065fb7f491","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
1,"Mali IDPs as of Oct 2014","Mali IDPs","http://cdb.io/1BAFmbY","2015-01-29T21:55:56.425336","http://i59.tinypic.com/17tn44.png","visualization","11b8c370-e00a-4c9b-93ea-207158fe8bdb","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
2,"This map illustrates satellite-detected flood waters in the Caia, Chemba, Mopeia and Mutarara and Morrumbala Districts of Mozambique and southern Malawi along the Chire River as detected by Radarsat-2 imagery acquired 21 January 2015.","Flood Waters Over Zambezia, Tete and Sofala Provinces, Mozambique","http://www.unitar.org/unosat/node/44/2152?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","2015-01-26T17:33:36.438844","http://i57.tinypic.com/11b0ugj.png","paper","68b4a9ee-d832-4995-84e7-2e7948b78b27","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
2,"View the Mali CODs web map service","View on ArcGIS Online","http://www.arcgis.com/home/webmap/viewer.html?url=http%3A%2F%2Fgistmaps.itos.uga.edu%2Farcgis%2Frest%2Fservices%2FCOD_External%2FMLI_FR%2FMapServer&source=sd","2015-01-30T16:56:45.862409","https://dl.dropboxusercontent.com/u/18962396/30-Jan-15%2017-54-52.png","application","0bc0a348-74cc-4e82-a9bd-5a6761cd16f5","ccd522dd-e47d-4fdc-930f-448f893ebff5"
3,"This map shows the location of private hospitals in kenya","Private Hospitals in Kenya","http://cdb.io/1uAJDHe","2015-01-28T14:27:13.867548","https://www.dropbox.com/s/z159xfih4wmc48b/Private_hospitals.PNG?dl=1","visualization","ca99486a-8553-4de8-a852-54a04c9e09b3","e780fabb-29f0-4c65-92a9-ed8896f7faf6"
4,"The map shows the location of maternity and nursing homes in Kenya (2010)","Maternity and Nursing Homes in kenya","http://cdb.io/1uAFnaT","2015-01-28T14:07:30.452641","https://www.dropbox.com/s/sqhjwb03nwt4t8q/Maternity_and_Nursing.PNG?dl=1","visualization","abceb5ea-e085-480d-8084-494d7c986db6","e780fabb-29f0-4c65-92a9-ed8896f7faf6"
3,"This map shows the private Nursing homes in Kenya","Private Nursing Homes in Kenya","http://cdb.io/1uALJqx","2015-01-28T14:36:29.636448","https://www.dropbox.com/s/4od49ccc2ita26i/Private_nursing_homes.PNG?dl=1","visualization","1dce6cbc-2c2b-49ad-baf5-d351abf6c4a7","e780fabb-29f0-4c65-92a9-ed8896f7faf6"
3,"Kenya National Refferal hospitals shown on a map","National Referral Hospitals in Kenya","http://cdb.io/1LgQBM4","2015-01-28T11:24:21.162262","https://www.dropbox.com/s/2t96m0v5p9wi6e2/National_referall.PNG?dl=1","visualization","4d0280c9-d8ff-452b-938b-7d65002bde19","e780fabb-29f0-4c65-92a9-ed8896f7faf6"
2,"District hospitals in Kenya (2010)","District Hospitals in Kenya","http://cdb.io/1yq6aqC","2015-01-27T11:52:51.605105","https://www.dropbox.com/s/r9bqznued8nlllr/District_hospitals.PNG?dl=1","visualization","5d3fb7fb-0449-436f-8904-db0beff14e01","e780fabb-29f0-4c65-92a9-ed8896f7faf6"
3,"This map shows the clinics in Kenya","Clinics in Kenya","http://cdb.io/1uAO7xx","2015-01-28T14:47:03.353973","https://www.dropbox.com/s/66lsokxeelgpgx7/Clinics.PNG?dl=1","visualization","553b7389-d761-4494-ac05-8940f6336cfa","e780fabb-29f0-4c65-92a9-ed8896f7faf6"
0,"Unplanned explosions at munitions sites (UEMS) are a significant safety concern for governments and a major security challenge for the international community. UEMS events have resulted in thousands of deaths, tens of thousands of injuries, hundreds of thousands of people being displaced, tens of millions of dollars of clean-up costs, and possibly hundreds of millions of dollars spent on replacement stocks. In some cases, the explosions have resulted in the arrest and removal of government ministers, civilian officials, and military officers.

Better and more complete information on each UEMS incident is needed to improve prevention efforts, and the Small Arms Survey has developed an Incident Reporting Template (IRT) to standardize and encourage the collating of information on such events. The UEMS Incident Reporting Template, a new Small Arms Survey Research Note, provides an overview of the IRT.

The IRT was developed as part of the Small Arms Survey’s forthcoming Handbook Unplanned Explosions at Munitions Sites (UEMS): Excess Stockpiles as Liabilities rather than Assets. ","The UEMS Incident Reporting Template","http://www.smallarmssurvey.org/fileadmin/docs/H-Research_Notes/SAS-Research-Note-40.pdf","2015-02-04T08:54:30.417746","http://www.smallarmssurvey.org/typo3temp/pics/b00f34ce06.png","paper","7c4a1b37-f6bf-42af-b701-1721d9e49514","bf5a74f6-ea35-43dc-90d9-d08171d55220"
4,"Tableau visualization of ebola labs testing in infected African countries","Ebola labs testing in infected African countries","https://public.tableausoftware.com/views/NetHope_HDX_LabTesting_FINAL_DAedit/EbolaLabstestingininfectedafricancountries?:embed=y&:display_count=no","2015-02-10T17:47:04.853972","https://public.tableausoftware.com/thumb/views/NetHope_HDX_LabTesting_FINAL_DAedit/EbolaLabstestingininfectedafricancountries","visualization","e11ee078-10e7-4a9f-92a8-fa7c8324a591","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
4,"This visualization shows the number of reported bed capacity for West African countried with Ebola cases.  ","Existing beds in Ebola Virus Disease (EVD) treatment units","https://public.tableausoftware.com/views/ExistingBedCapacity_20141229_FINAL_DAedit/Dashboard1?:embed=y&:display_count=no","2015-02-10T17:16:02.139597","https://public.tableausoftware.com/thumb/views/ExistingBedCapacity_20141229_FINAL_DAedit/Dashboard1","visualization","3f5c2494-e5aa-4f82-a7f0-ee89e8664e26","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
3,"Using data of health centres within the West African Region, we have provided 3 word addresses to the ease the communication of each location. ","Map","http://pertspider.cartodb.com/viz/525a4dd6-7650-11e4-a461-0e018d66dc29/public_map","2015-02-10T22:35:28.162594","http://docs.hdx.rwlabs.org/wp-content/uploads/201502111247.png","visualization","f9113825-01e6-4a90-9d57-b4c8458f8525","764ece38-087a-4f7a-aa74-4cf40bf784c9"
11,"The ongoing Ebola outbreak is taking place in one of the most highly connected and densely populated regions of Africa (Figure 1A).","Containing the Ebola Outbreak – the Potential and Challenge of Mobile Network Data","http://currents.plos.org/outbreaks/article/containing-the-ebola-outbreak-the-potential-and-challenge-of-mobile-network-data/","2014-10-15T21:35:29.106647","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-10-15-at-5.34.20-PM.png","paper","30e2c63e-3b7c-4481-ada0-e347e9990c60","154de241-38d6-47d3-a77f-0a9848a61df3"
1,"Location of financial service provider in the Typhoon Haiyan affected area as of February 2015.","Location of Financial Service Provider","http://cdb.io/16pyHWF","2015-02-06T16:11:35.261733","http://i58.tinypic.com/mcuamw.png","api","602f7212-1eff-4283-b6a0-7b9e43560170","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
5,"Displacement data are presented on interactive maps below. Using the tabs you can check location based Displacements of 2014 starting from Governorates, Districts to location level. Plus, Accumulative development of displacement month by month until today.","Displacement Tracking Matrix Interactive Map","http://iomiraq.net/dtm-page","2015-02-13T19:17:08.417911","http://i59.tinypic.com/11lplp0.png","visualization","f91e3e21-abcc-494f-aa6a-dc4527c5158c","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
1,"Conflicts Without Borders refers to a conflict in one country that draws in other governments and non-state actors, exacerbates stresses and conflict in the neighboring countries, and generates displacement across borders. This product visualizes a regional humanitarian emergency, as well as dividing it into four distinct but overlapping theaters: Northern Syria and Turkey, Western Syria and Lebanon, Southern Syria and Jordan, and Eastern Syria and Iraq. Each regional theater highlights areas of influence of the Asad regime, ISIL, Jabhat-al-Nusra, Kurdish elements, and moderate opposition groups as well as contested areas. Areas of influence are current for Iraq as of August 20, 2014, and current for Syria as of September 5, 2014. The map also details key events in the conflict and provides information on displacement of affected populations both internally and into surrounding countries.

Maps by US Department of State - Humanitarian Information Unit","Syria Region: Conflicts Without Borders; Four Theaters of Conflict and Humanitarian Operation","https://hiu.state.gov/Products/Syria_ConflictsWithoutBorders_FourTheaters_2014Oct09_HIU_U1098.pdf","2015-01-23T19:59:28.462111","http://img.static.reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/205298-Syria_ConflictsWithoutBorders_FourTheaters_2014Oct09_HIU_U1098-2.png?itok=qmv3ebsT","visualization","3ed69219-3628-48c4-9acc-ceea64c26e6b","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
1,"Map showing the location of laboratories supporting the Ebola Response","Status of Laboratories Supporting the Ebola Response","http://maps.who.int/SimpleViewer_WHO/?webmap=b4ffaeee6e344dd2ac124ea958cbb634","2015-02-18T20:44:44.642154","http://docs.hdx.rwlabs.org/wp-content/uploads/ebola-lab-status.png","visualization","4350b95c-f54d-4946-816f-1cd4c065b8e4","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
1,"Population groups sampled","Population groups sampled","http://dart.jips.org/visualize?dataset=goma&viztype=pie","2015-02-24T08:50:08.719383","http://i.imgur.com/6RER93T.png","visualization","ecbd9ed3-7fe6-4878-b199-b134aaa72d5a","051bd030-5795-48b1-a0ac-c3b3fb878cd5"
1,"Cause of household displacement by population group ","Cause of household displacement by population group","http://dart.jips.org/visualize?dataset=afghanistan&analyse1=BB&viztype=column","2015-02-23T10:16:14.643767","http://i.imgur.com/STVWkFk.png","visualization","dd620117-eae6-44db-8d96-4424255b32c9","051bd030-5795-48b1-a0ac-c3b3fb878cd5"
5,"Tableau visualization of safe and dignified burial teams in Guinea, LIberia and Sierra Leone","Safe and Dignified Burial Teams in Guinea, Liberia, & Sierra Leone","https://public.tableausoftware.com/views/NetHope_HDX_Burial_teams_FINAL_DAedit/burialteamsstory?:embed=y&:display_count=no","2015-02-10T17:51:57.166712","https://public.tableausoftware.com/thumb/views/NetHope_HDX_Burial_teams_FINAL_DAedit/burialteamsstory","visualization","4339fddc-20b9-4643-93c0-a144d8d75462","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
0,"Final PDF report of the 2013 UNHCR Statistical Yearbook.","UNHCR Statistical Yearbook Page","http://www.unhcr.org/pages/4a02afce6.html","2015-02-26T17:20:14.041368","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2015-02-26-at-12.13.46-PM.png","post","0e920058-7070-4f20-9e3e-34d923b318b8","154de241-38d6-47d3-a77f-0a9848a61df3"
2,"Primary problem faced in neighbourhood by household member by population groups sampled","Primary problem faced in neighbourhood by household member by population groups sampled","http://dart.jips.org/visualize?dataset=quito&analyse1=I06_1_REV&viztype=stacked_bar","2015-02-24T08:52:03.664782","http://i.imgur.com/I4facYi.png","visualization","4065cbf9-c837-4145-b2ef-e3229be239ea","051bd030-5795-48b1-a0ac-c3b3fb878cd5"
0,"The trends of Full Immunization Coverage rate of under one year old children by county for years 2011, 2012 and 2013. For legend color shows details about County. The view is filtered on County, which keeps Baringo, Kisii, Mombasa and Turkana on default view.
Source: Economic Survey - Kenya National Bureau of Statistics (KNBS)","Immunization","http://knbs.or.ke/Visualizations/?page_id=4189","2015-02-27T11:17:59.695413","https://www.dropbox.com/s/anaeskrqntf2yzm/county_full_immunization.jpg?dl=1","visualization","b1b793c7-a684-4a5f-8cab-8d6e0fb675a7","e780fabb-29f0-4c65-92a9-ed8896f7faf6"
6,"OpenStreetMap offers an [online map](http://www.openstreetmap.org) (and spatial database) which is updated by the minute. Various online maps are based on OpenStreetMap including Navigation tools such as [OSRM](http://map.project-osrm.org/). Tools and services allow data extracts for GIS specialists, Routable Garmin GPS data, Smartphone GPS navigation, and other device-compatible downloads. With an internet connection, regular syncing is possible with open access to the community contributed data as it comes in, with OpenStreetMap's bulk data downloads ideal for use offline. In addition, maps can also be printed to paper  (ie. FieldPapers and  MapOSMatic).  [See More](https://wiki.openstreetmap.org/wiki/2014_West_Africa_Ebola_Response#Map_and_Data_Services)","OpenStreetMap BaseMap & Data Exports for the West Africa Ebola outbreak ","https://wiki.openstreetmap.org/wiki/2014_West_Africa_Ebola_Response#Map_and_Data_Services","2014-11-20T01:20:01.788116","https://wiki.openstreetmap.org/w/images/thumb/b/be/Guekedou.png/500px-Guekedou.png","visualization","760a9dc2-464a-42a3-baaa-9aa6f469aa59","af22e421-22df-44fb-aa8e-47b7801df5bf"
1,"Preferred future living condition for household","Preferred future living condition for household","http://dart.jips.org/visualize?dataset=burundi&analyse1=I1&viztype=column","2015-02-24T08:47:27.474505","http://i.imgur.com/qC2L6vs.png","visualization","f749de90-ffba-44f9-93e5-0dcf70303d95","051bd030-5795-48b1-a0ac-c3b3fb878cd5"
16,"OpenStreetMap offers an [online map](http://www.openstreetmap.org) (and spatial database) which is updated by the minute. Various online maps are based on OpenStreetMap including Navigation tools such as [OSRM](http://map.project-osrm.org/). Tools and services allow data extracts for GIS specialists, Routable Garmin GPS data, Smartphone GPS navigation, and other device-compatible downloads. With an internet connection, regular syncing is possible with open access to the community contributed data as it comes in, with OpenStreetMap's bulk data downloads ideal for use offline. In addition, maps can also be printed to paper  (ie. FieldPapers and  MapOSMatic).  [See More](https://wiki.openstreetmap.org/wiki/2014_West_Africa_Ebola_Response#Map_and_Data_Services)","OpenStreetMap BaseMap & Data Exports for the West Africa Ebola outbreak ","https://wiki.openstreetmap.org/wiki/2014_West_Africa_Ebola_Response#Map_and_Data_Services","2014-11-28T21:30:32.189641","https://wiki.openstreetmap.org/w/images/thumb/b/be/Guekedou.png/500px-Guekedou.png","visualization","3c081d4f-77a6-405e-ae7e-a02da364c1bc","af22e421-22df-44fb-aa8e-47b7801df5bf"
0,"Utiliser les menus déroulants pour parcourir et filtrer les données. Les résultats sont présentés sur la carte à droite et dans le tableau ci-dessous.","Guinée 3W - Qui fait Quoi et Où","http://simonbjohnson.github.io/Ebola-Guinea-3W/","2015-03-03T22:38:53.754801","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2015-03-03-at-3.29.40-PM.png","visualization","2efcfba5-8867-4539-9c83-8c460fc61ede","154de241-38d6-47d3-a77f-0a9848a61df3"
0,"View the Mali CODs web map service","View on ArcGIS Online","http://www.arcgis.com/home/webmap/viewer.html?url=http%3A%2F%2Fgistmaps.itos.uga.edu%2Farcgis%2Frest%2Fservices%2FCOD_External%2FMLI_FR%2FMapServer&source=sd","2015-03-04T10:37:07.820221","https://dl.dropboxusercontent.com/u/18962396/30-Jan-15%2017-54-52.png","api","4aa5f4b3-0dc0-4bb9-b2de-7beb32e41639","ccd522dd-e47d-4fdc-930f-448f893ebff5"
3,"Bar chat that depicts the total number of IDPs per year in Colombia.","Number of Internally Displaced People Bar Chart","https://data.hdx.rwlabs.org/group/col","2014-12-15T22:41:25.603510","https://docs.hdx.rwlabs.org/wp-content/uploads/0.18C.gif","visualization","872b71eb-28b2-401f-8398-ca221c7a44a5","154de241-38d6-47d3-a77f-0a9848a61df3"
4,"Tableau visualization of health-care workers infected with ebola virus disease.","Number of health-care workers infected with EVD","https://public.tableausoftware.com/views/NetHope_HDX_AffectedHCW_FINAL_DAedit/Dashboard1?:embed=y&:display_count=no","2015-02-10T17:44:52.844478","http://docs.hdx.rwlabs.org/wp-content/uploads/20150305131212.png","visualization","ae9ac707-c166-4390-8c04-bd1b571de7e0","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
3,"ETU's addressed as well as long/lat provided. ","Liberia ETU Map with Addresses","http://cdb.io/1uF4puH","2015-02-11T18:01:02.204720","http://docs.hdx.rwlabs.org/wp-content/uploads/20150305134040.png","visualization","bb3bc029-1498-400f-b3c4-84e3e83ab78c","764ece38-087a-4f7a-aa74-4cf40bf784c9"
9,"Google Public Data Explorer visualization from data hosted on HDX.","Google Public Data Explorer Time Series","http://www.google.com/publicdata/explore?ds=eq10po6kah9si_&ctype=l&strail=false&bcs=d&nselm=h&met_y=deaths_cum&scale_y=lin&ind_y=false&rdim=country&idim=district:26:27:28:29:30:31:32:33:34:35:37:38:39:40:41&ifdim=country&hl=en&dl=en&ind=false#!ctype=l&strail=false&bcs=d&nselm=h&met_y=cases_cum&scale_y=lin&ind_y=false&rdim=country&idim=country:LR:GN:SL&ifdim=country&hl=en_US&dl=en&ind=false","2014-10-20T16:44:11.308702","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-10-20-at-12.41.33-PM.png","application","0445b587-5427-46a2-bd23-b2ccc74a14da","154de241-38d6-47d3-a77f-0a9848a61df3"
3,"Using UNMEER's Ebola Treatment Unit Data Set in Sierra Leone - we have now give each unit a 3 word address in French.","Addressed Ebola Treatment Units Sierra Leone","http://cdb.io/1wjluFW","2015-02-26T14:58:13.701773","http://docs.hdx.rwlabs.org/wp-content/uploads/20150305134343.png","visualization","3f7a8a37-f59d-4090-a53e-b68dfe8d525d","764ece38-087a-4f7a-aa74-4cf40bf784c9"
1,"","Food supply per kapita from 2001-2011","","2015-03-04T22:32:22.257081","http://i58.tinypic.com/3ht0n.jpg","api","913a99a5-625a-414e-9644-329bcc98e37c","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
3,"","Map of Internet and Radio Services in Liberia, Sierra Leone, and Guinea","http://luiscapelo.cartodb.com/viz/a68d181e-9b69-11e4-8a3a-0e853d047bba/public_map","2015-01-12T21:54:16.162176","https://docs.hdx.rwlabs.org/wp-content/uploads/radio_services_map.png","application","de333b0c-0069-4e0c-9843-7beef0f64052","154de241-38d6-47d3-a77f-0a9848a61df3"
9,"A web-application that loads a datafile from the HDX Repository and display the content of it. 

The application was developed by [Dominik Kalisch](http://www.kalisch.biz/) and will soon be made open-source through his [GitHub account](https://github.com/dkalisch/).","Data Explorer","http://hdx.iao.fraunhofer.de/?file=_Internet users per 100 inhabitants_baseline.xlsx","2014-05-13T13:56:40.142124","https://docs.hdx.rwlabs.org/wp-content/uploads/generic_app_image.png","application","d3d78791-19aa-43b6-844b-15255709b9e9","154de241-38d6-47d3-a77f-0a9848a61df3"
0,"","Activities per sector in Mali","http://proxy.hxlstandard.org/data/jZnkxF/chart?type=pie","2015-03-09T01:01:22.663166","http://www.clipular.com/c/5759535290515456.png?k=52pAy113G5dxGdBzt_1T4Jd3eIk","visualization","515694f2-9e02-44bb-a183-8296a0977c7c","7ae95211-71dd-484e-8538-2c625315eb56"
0,"Explore the findings from the Za'atari Camp Population Count using this interactive dashboard to filter the population by age, sex, district, area of origin and distance from key services. ","Za'atari Population Count Interactive Dashboard","http://reachjor.github.io/pop_count/index.html#","2015-03-09T13:24:06.219761","http://www.reach-initiative.org/wp-content/uploads/2015/03/zat-dashboard.png","visualization","605818fd-fc2d-4f56-bbbe-928b2fb21895","8ca57969-932d-436d-9c55-dbb820949cd2"
0,"The implication of new population figures for humanitarian actors in Jordan's Za'atari Refugee Camp, including links to the full report, maps and interactive dashboard. ","New count shows decrease in population of Za’atari refugee camp","http://www.reach-initiative.org/population-count-of-zaatari-camp-jordan","2015-03-09T14:20:42.507694","http://www.reach-initiative.org/wp-content/uploads/2015/03/zatarr.png","news_article","ce58537f-9c28-4c20-ab43-f14cbf850069","8ca57969-932d-436d-9c55-dbb820949cd2"
0,"This report by REACH, in partnership UNICEF, explains the key findings of the population count, including graphs and maps to illustrate key trends. The report also includes information from focus group discussions, which help to explain changes since the last count. ","Za'atari Camp Population Count, Summary of Key Findings ","http://www.reachresourcecentre.info/system/files/resource-documents/reach_jor_report_zaatari_camp_population_count_february2015_1.pdf","2015-03-09T13:33:55.865429","http://www.reach-initiative.org/wp-content/uploads/2015/03/zata.png","paper","d01adc3d-7c74-4ed2-9d5d-f1a5129949bc","8ca57969-932d-436d-9c55-dbb820949cd2"
0,"Map showing population density across the camp.","Population Density in Za'atari Refugee Camp","http://www.reachresourcecentre.info/system/files/resource-documents/reach_jor_map_zaatari_mov_popdensity_25jan2015_a1.pdf","2015-03-09T14:03:43.239404","http://www.reach-initiative.org/wp-content/uploads/2015/03/zatpopdens.png","visualization","e473161d-6324-49d0-a8e9-011bd8aa337a","8ca57969-932d-436d-9c55-dbb820949cd2"
9,"After clicking the link, click on **map** then click on the fields **latitude** and **longitude** to make map.","Guinea ETCs Map","https://data.hdx.rwlabs.org/dataset/ebola-treatment-centers/resource/007c38f0-2efe-4f4a-8b47-f7eb5a4d20eb","2014-11-19T20:39:34.420040","https://docs.hdx.rwlabs.org/wp-content/uploads/Guinea-ETCs.png","visualization","3697ff23-4e65-4553-94b5-91a7cd87f52a","154de241-38d6-47d3-a77f-0a9848a61df3"
